,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
1831,APPROXIMATE,"Kozarac, Bosnia and Herzegovina",ChIJk6cee7xKZ0cR-dZ28mKX9XM,KOZARAC,44.9723809,16.8286389,1,,OK,"locality,political"
1832,APPROXIMATE,"Kozara, Bosnia and Herzegovina",ChIJd0qC1O5RZ0cRh0eoGlFtXl4,KOZARAS,45.0082538,17.0807241,1,,OK,"locality,political"
1833,APPROXIMATE,"Kozarevac, Croatia",ChIJc7OAodLOZ0cR8HNKxkmAbRI,KOZAREVAC,45.9363812,17.1261405,1,,OK,"locality,political"
1834,APPROXIMATE,"Kozarice, Croatia",ChIJw7DeZfcRZ0cR7z5IcKitdHA,KOZARICE,45.3912167,16.9734163,1,,OK,"locality,political"
1835,APPROXIMATE,"1386 Kozarišče, Slovenia",ChIJ_Z_nTIDIZEcRcudXNJ-ssXU,KOZARISCE,45.6871445,14.4741356,1,1386,OK,"locality,political"
1836,GEOMETRIC_CENTER,"1000 Ljubljana, Slovenia",ChIJW13W3sPSekcRMvrYhA8pXJk,KOZARJE,46.0369797,14.4427625,1,1000,OK,"bus_station,establishment,point_of_interest,transit_station"
1837,,,,KOZAVUKOV/BACKA,,,0,,ZERO_RESULTS,
1838,ROOFTOP,"132 Parkdale Ave S, Hamilton, ON L8K 3P3, Canada",ChIJ6WiyNhqZLIgRmfuArvdRF9g,KOZIAK,43.2330853,-79.7936574,1,L8K 3P3,OK,"doctor,establishment,health,point_of_interest"
1839,APPROXIMATE,"Kaziany, Belarus",ChIJ82vyLg7U3EYR1jSMcxiraN4,KOZIANY,55.3020003,26.8556899,1,,OK,"locality,political"
1840,APPROXIMATE,"Kozica, Croatia",ChIJRRKovWXjShMRhppTfQaLaCk,KOZICA,43.2641389,17.2139174,2,,OK,"locality,political"
1841,APPROXIMATE,"09-500 Kozice, Poland",ChIJ0Uib8Q6BG0cRelHkg4Q3bMU,KOZICE,52.4202648,19.4034622,2,09-500,OK,"locality,political"
1842,APPROXIMATE,"09-500 Kozice, Poland",ChIJ0Uib8Q6BG0cRelHkg4Q3bMU,KOZICIE,52.4202648,19.4034622,2,09-500,OK,"locality,political"
1843,GEOMETRIC_CENTER,"Františka Kožíka, 688 01 Uherský Brod, Czechia",ChIJWwVgCc5rE0cRYCUZUFg6H3U,KOZIKA,49.0342284,17.6380706,1,688 01,OK,route
1844,APPROXIMATE,"11-500 Kozin, Poland",ChIJz62fiyyK4UYRIc-MHfXDO9A,KOZIN,53.9461723,21.7182704,4,11-500,OK,"locality,political"
1845,,,,KOZJIVRN,,,0,,ZERO_RESULTS,
1846,GEOMETRIC_CENTER,"Kozka Ct NW, Bemidji, MN 56601, USA",ChIJ3edALfE3uFIRdsHz7gGfxmA,KOZKA,47.64148729999999,-95.01502239999999,1,56601,OK,route
1847,APPROXIMATE,"1290 Kožljevec, Slovenia",ChIJHw3xZuUkZUcRr68-fH9SfJk,KOZLJEVEC,45.994599,14.7142178,1,1290,OK,"locality,political"
1848,APPROXIMATE,"Kozuka, Kamogawa, Chiba Prefecture 296-0233, Japan",ChIJ26Qew24BGGARRQ5eXoHuMcg,KOZUCA,35.1438778,139.964348,2,296-0233,OK,"political,sublocality,sublocality_level_2"
1849,,,,KRACI,,,0,,ZERO_RESULTS,
1850,,,,KRACIC,,,0,,ZERO_RESULTS,
1851,GEOMETRIC_CENTER,"Kracji Ln, Warrens, WI 54666, USA",ChIJQ9kpcrdd_ocRWomSweMQqfQ,KRACJI,44.1242478,-90.5039388,1,54666,OK,route
1852,ROOFTOP,"Krakovec 4, 270 35 Krakovec, Czechia",ChIJ4ePWJEBQCkcRAQOfHApR0pk,KRACOVAC,50.0173226,13.6391215,1,270 35,OK,"establishment,point_of_interest"
1853,ROOFTOP,"Circunvalación 50m Norte de la facultad de Derecho U.C.R, San José, San Pedro, Costa Rica",ChIJU2NGsoDjoI8Ru2pyopYEHPA,KRACOVIA,9.937677599999999,-84.0539848,1,,OK,"bar,establishment,food,point_of_interest,restaurant"
1854,,,,KRACVENIKA,,,0,,ZERO_RESULTS,
1855,,,,KRAD IBRAHIM,,,0,,ZERO_RESULTS,
1856,,,,KRAFS,,,0,,ZERO_RESULTS,
1857,ROOFTOP,"1007 Townline Rd, Wausau, WI 54403, USA",ChIJh2hraccmAIgR-_QCb6iwavs,KRAFT,44.9442084,-89.6128107,1,54403,OK,"establishment,food,point_of_interest"
1858,ROOFTOP,"Mossgatan 27, 931 85 Skellefteå, Sweden",ChIJb95YOczqfkYRHRPnaRzDDGU,KRAFTA,64.761374,20.9673009,2,93185,OK,"establishment,point_of_interest"
1859,,,,KRAGNAVAS,,,0,,ZERO_RESULTS,
1860,APPROXIMATE,"Kragujevac, Serbia",ChIJ2Q_g3tsgV0cRaLkkRXh3-g0,KRAGOUGEVAS,44.0127932,20.9114225,1,,OK,"locality,political"
1861,,,,KRAGUERZO,,,0,,ZERO_RESULTS,
1862,APPROXIMATE,"Kragujevac, Serbia",ChIJ2Q_g3tsgV0cRaLkkRXh3-g0,KRAGUJEVAC,44.0127932,20.9114225,1,,OK,"locality,political"
1863,APPROXIMATE,"Kragujevac, Serbia",ChIJ2Q_g3tsgV0cRaLkkRXh3-g0,KRAGUJEWAE,44.0127932,20.9114225,1,,OK,"locality,political"
1864,APPROXIMATE,"Kragujevac, Serbia",ChIJ2Q_g3tsgV0cRaLkkRXh3-g0,KRAGUJEWETZ,44.0127932,20.9114225,1,,OK,"locality,political"
1865,APPROXIMATE,"Kragujevac, Serbia",ChIJ2Q_g3tsgV0cRaLkkRXh3-g0,KRAGUYOVAC,44.0127932,20.9114225,1,,OK,"locality,political"
1866,APPROXIMATE,"Kraibe, Lebanon",ChIJG1mdtlcYHxURk2vlTdDWMXA,KRAIBE,33.8052778,35.53055560000001,1,,OK,"establishment,natural_feature"
1867,ROOFTOP,"31153 Plymouth Rd Suite 108, Livonia, MI 48150, USA",ChIJIZ2AaNFSO4gRMdqZz4QlMoM,KRAIBEH,42.3680165,-83.3508518,1,48150,OK,"establishment,health,point_of_interest"
1868,APPROXIMATE,Caribbean,ChIJtzig1QnjuY4R3NvFyjLPfsY,KRAIBET,21.4691137,-78.6568942,1,,OK,"colloquial_area,political"
1869,,,,KRAIETE,,,0,,ZERO_RESULTS,
1870,GEOMETRIC_CENTER,"Kraljevićeva ul., 10000, Zagreb, Croatia",ChIJFeIM3LnXZUcRmV8ci-jfp4I,KRAIJEVICEVO,45.8197266,16.0112373,1,10000,OK,route
1871,GEOMETRIC_CENTER,"Krajiška, Beograd, Serbia",ChIJh2mnLuhlWkcRiqWJXI-L7Zg,KRAIJSKA,44.8393138,20.3763463,1,,OK,route
1872,,,,KRAIKE,,,0,,ZERO_RESULTS,
1873,ROOFTOP,"1640 Australian Ave, Riviera Beach, FL 33404, USA",ChIJHW1bVafV2IgRNGYlvrBu0Jk,KRAIN,26.7770353,-80.0700645,1,33404,OK,"establishment,point_of_interest"
1874,,,,KRAIN LJUBLJANA,,,0,,ZERO_RESULTS,
1875,APPROXIMATE,"Kraina, Bulgaria",ChIJi9DBSgKlrRQR81YIsdKjDfk,KRAINA,41.4404936,25.1392662,1,,OK,"locality,political"
1876,APPROXIMATE,"4000 Kranj, Slovenia",ChIJa77CvR24ekcR9D2w3Ue4w90,KRAINBURG,46.2428344,14.3555417,1,4000,OK,"locality,political"
1877,,,,KRAISE,,,0,,ZERO_RESULTS,
1878,ROOFTOP,"67 S Plank Rd, Newburgh, NY 12550, USA",ChIJczfsmwwu3YkRi0iaeJ54h5E,KRAISIZA,41.5160653,-74.05141069999999,1,12550,OK,"establishment,lawyer,point_of_interest"
1879,GEOMETRIC_CENTER,"Krajiška, Beograd, Serbia",ChIJh2mnLuhlWkcRiqWJXI-L7Zg,KRAISKA,44.8393138,20.3763463,1,,OK,route
1880,APPROXIMATE,"21232, Kraj, Croatia",ChIJZ_tjkJCoShMR9xW3NK3EsHk,KRAJ.,43.6370229,16.5853078,2,21232,OK,"locality,political"
1881,ROOFTOP,"Vilímkova 88, 517 54 Vamberk, Czechia",ChIJDUxA4LPgDUcRRRizy6a3ubI,KRAJCE,50.1179105,16.2884868,2,517 54,OK,"establishment,museum,point_of_interest"
1882,APPROXIMATE,"Krajišnik, Serbia",ChIJ0w-Rnwu2WkcRP5P_HaldXU4,KRAJINSNYK,45.4659359,20.72881,2,,OK,"locality,political"
1883,APPROXIMATE,"Kraljevica, Croatia",ChIJ2QIZWf1hY0cRajrkXpxiIG4,KRAJLEVICA,45.2746567,14.571723,1,,OK,"locality,political"
1884,APPROXIMATE,"Kraków, Poland",ChIJ0RhONcBEFkcRv4pHdrW2a7Q,KRAKO,50.06465009999999,19.9449799,1,30,OK,"locality,political"
1885,APPROXIMATE,"Kraków, Poland",ChIJ0RhONcBEFkcRv4pHdrW2a7Q,KRAKOVIA,50.06465009999999,19.9449799,1,30,OK,"locality,political"
1886,APPROXIMATE,"Kraków, Poland",ChIJ0RhONcBEFkcRv4pHdrW2a7Q,KRAKOVO,50.06465009999999,19.9449799,1,30,OK,"locality,political"
1887,APPROXIMATE,"6362 Kralevo, Bulgaria",ChIJZRYS8pagshQRkHYOzRSgAAo,KRALEVO,41.7844398,25.6778149,1,6362,OK,"locality,political"
1888,GEOMETRIC_CENTER,"Kraljevićeva ul., 10000, Zagreb, Croatia",ChIJFeIM3LnXZUcRmV8ci-jfp4I,KRALGEVICEVO,45.8197266,16.0112373,1,10000,OK,route
1889,,,,KRALIEVIN,,,0,,ZERO_RESULTS,
1890,,,,KRALIEVKA,,,0,,ZERO_RESULTS,
1891,,,,KRALIPIKA,,,0,,ZERO_RESULTS,
1892,APPROXIMATE,"Kraljevo, Serbia",ChIJcYzOmccAV0cRSumDoCFfk54,KRALJENA,43.7238483,20.6872542,1,,OK,"locality,political"
1893,APPROXIMATE,"77-430 Krajenka, Poland",ChIJZd6gn2XDA0cRkZ3jjNZpSFk,KRALJENKA,53.29667,16.99062,1,77-430,OK,"locality,political"
1894,ROOFTOP,"1 Gustave L. Levy Pl, New York, NY 10029, USA",ChIJ1-NkqqBYwokRlHDh_5B_C6s,KRALJEVIC,40.7900357,-73.95384589999999,1,10029,OK,"doctor,establishment,health,point_of_interest"
1895,APPROXIMATE,"Kraljevica, Croatia",ChIJ2QIZWf1hY0cRajrkXpxiIG4,KRALJEVICA,45.2746567,14.571723,1,,OK,"locality,political"
1896,APPROXIMATE,"Kraljevica, Croatia",ChIJ2QIZWf1hY0cRajrkXpxiIG4,KRALJEVICZE,45.2746567,14.571723,1,,OK,"locality,political"
1897,APPROXIMATE,"Kraljevica, Croatia",ChIJ2QIZWf1hY0cRajrkXpxiIG4,KRALJEVIKA,45.2746567,14.571723,1,,OK,"locality,political"
1898,GEOMETRIC_CENTER,"Kraljevska, Zielona Góra, Poland",ChIJAZyS9lURBkcRRDCx81JcvoQ,KRALJEVKA,51.9377684,15.4777919,1,,OK,route
1899,APPROXIMATE,"Kraljevo, Serbia",ChIJcYzOmccAV0cRSumDoCFfk54,KRALJEVO,43.7238483,20.6872542,1,,OK,"locality,political"
1900,GEOMETRIC_CENTER,"Ulica bratov Kraljič, 1000 Ljubljana, Slovenia",ChIJiZ4BNO7MekcRCK6UH3135CQ,KRALJIN,46.1106138,14.4638714,1,1000,OK,route
1901,APPROXIMATE,"2349 Kralev Dol, Bulgaria",ChIJE5YV54jLqhQRcHYOzRSgAAo,KRALYEV,42.56092810000001,23.0940245,1,2349,OK,"locality,political"
1902,,,,KRAMANOUCI,,,0,,ZERO_RESULTS,
1903,APPROXIMATE,"9262 Kramarovci, Slovenia",ChIJo0lxjIUab0cROS-mGLZkudc,KRAMAROVCI,46.8093698,16.0044246,1,9262,OK,"locality,political"
1904,,,,KRAMAROVICI,,,0,,ZERO_RESULTS,
1905,,,,KRAMMOL,,,0,,ZERO_RESULTS,
1906,,,,KRAMOROVICI,,,0,,ZERO_RESULTS,
1907,,,,KRANCIC,,,0,,ZERO_RESULTS,
1908,APPROXIMATE,"Krani, Macedonia (FYROM)",ChIJF9w5dMY0VxMRxyE-xwRmpw8,KRANI,40.9401126,21.1078894,1,,OK,"locality,political"
1909,,,,KRANICKO,,,0,,ZERO_RESULTS,
1910,APPROXIMATE,"4000 Kranj, Slovenia",ChIJa77CvR24ekcR9D2w3Ue4w90,KRANJ,46.2428344,14.3555417,1,4000,OK,"locality,political"
1911,APPROXIMATE,"4000 Kranj, Slovenia",ChIJa77CvR24ekcR9D2w3Ue4w90,KRANJ (ESLOVENIA),46.2428344,14.3555417,1,4000,OK,"locality,political"
1912,APPROXIMATE,"4000 Kranj, Slovenia",ChIJa77CvR24ekcR9D2w3Ue4w90,KRANJE,46.2428344,14.3555417,1,4000,OK,"locality,political"
1913,APPROXIMATE,"4000 Kranj, Slovenia",ChIJa77CvR24ekcR9D2w3Ue4w90,KRANJE (ESLOVENIA),46.2428344,14.3555417,1,4000,OK,"locality,political"
1914,APPROXIMATE,"4280 Kranjska Gora, Slovenia",ChIJ9YoPmOV8ekcR3p3fu4LiENw,KRANJSKA,46.4845293,13.7857145,1,4280,OK,"locality,political"
1915,,,,KRANSICA,,,0,,ZERO_RESULTS,
1916,APPROXIMATE,"4280 Kranjska Gora, Slovenia",ChIJ9YoPmOV8ekcR3p3fu4LiENw,KRANSKA GORA,46.4845293,13.7857145,1,4280,OK,"locality,political"
1917,GEOMETRIC_CENTER,"Vatva, Ahemdabad, Gujarat, India",ChIJ8x2RRbCIXjkRws1u5Q8lTro,KRANY,22.962911,72.624788,1,,OK,"establishment,food,point_of_interest"
1918,ROOFTOP,"Rapid City Regional Airport, 4550 Terminal Rd, Rapid City, SD 57703, USA",ChIJc5Lrlb1ufYcRyzMYAO9H1Yw,KRAP,44.0435131,-103.0572547,1,57703,OK,"airport,establishment,point_of_interest"
1919,APPROXIMATE,"Krapanj, Croatia",ChIJoXZtrGckNRMR-lKO3lR0rqM,KRAPANJ,43.6726722,15.9119766,1,,OK,"establishment,natural_feature"
1920,APPROXIMATE,"49000, Krapina, Croatia",ChIJw_fGZpLtZUcRUzAvfGwbaMs,KRAPINA,46.160492,15.8724103,1,49000,OK,"locality,political"
1921,APPROXIMATE,"49284, Krapinica, Croatia",ChIJbXeMlE_9ZUcRF-j2xJdXlEE,KRAPINICA,46.1421471,16.2077345,1,49284,OK,"locality,political"
1922,GEOMETRIC_CENTER,"Shabbir Niwas, Opposite Satya Sai Baba Mandir, Mahakali Caves Rd, Seepz, Andheri East, Mumbai, Maharashtra 400093, India",ChIJ5buBsSDI5zsR6E6LsDN0Jr0,KRAPIYA,19.12952,72.86971299999999,1,400093,OK,"establishment,food,meal_takeaway,point_of_interest,restaurant,store"
1923,APPROXIMATE,"Krapje, Croatia",ChIJhQDXBaMXZ0cROwH4Y-hY09Q,KRAPJA,45.2973353,16.8293355,1,,OK,"locality,political"
1924,APPROXIMATE,"Krapje, Croatia",ChIJhQDXBaMXZ0cROwH4Y-hY09Q,KRAPJE,45.2973353,16.8293355,1,,OK,"locality,political"
1925,APPROXIMATE,"Krapje, Croatia",ChIJhQDXBaMXZ0cROwH4Y-hY09Q,KRAPJO,45.2973353,16.8293355,1,,OK,"locality,political"
1926,,,,KRAPONY,,,0,,ZERO_RESULTS,
1927,,,,KRARWA,,,0,,ZERO_RESULTS,
1928,APPROXIMATE,"1251 Krašce, Slovenia",ChIJJ0fVHXs3ZUcRJkolt_whn3M,KRASCE,46.1375188,14.718111,1,1251,OK,"locality,political"
1929,APPROXIMATE,"9261 Krašči, Slovenia",ChIJwZ8hDSoXb0cR1dmT_vh3yhY,KRASCI,46.7537321,16.0304416,1,9261,OK,"locality,political"
1930,GEOMETRIC_CENTER,"Krasco Rd, Oak Ridge, NJ 07438, USA",ChIJt4e5zRsSw4kRGJeIxFal38E,KRASCVO,41.03979409999999,-74.50820709999999,1,07438,OK,route
1931,,,,KRASERO,,,0,,ZERO_RESULTS,
1932,APPROXIMATE,"Krasiya, Zakarpats'ka oblast, Ukraine",ChIJj1XvyfpkOUcR2k6VMadhYZw,KRASIA,48.95500000000001,22.713,1,,OK,"establishment,natural_feature"
1933,APPROXIMATE,"10454, Krašić, Croatia",ChIJk4lbkY5JZEcRkLYrhlCtAAQ,KRASIC,45.6537064,15.5176431,2,10454,OK,"locality,political"
1934,APPROXIMATE,"Krasica, Croatia",ChIJG7noJrSeZEcRF8RjYrBK8BI,KRASICA,45.310989,14.5564554,1,,OK,"locality,political"
1935,APPROXIMATE,"Krasica, Croatia",ChIJG7noJrSeZEcRF8RjYrBK8BI,KRASICA  CROAZIA,45.310989,14.5564554,1,,OK,"locality,political"
1936,APPROXIMATE,"10454, Krašić, Croatia",ChIJk4lbkY5JZEcRkLYrhlCtAAQ,KRASIEC,45.6537064,15.5176431,2,10454,OK,"locality,political"
1937,APPROXIMATE,"26-333 Krasik, Poland",ChIJTUv5viuVGUcR-d0zoyN3Dw0,KRASIK,51.31192069999999,20.0670007,1,26-333,OK,"locality,political"
1938,,,,KRASIVICA,,,0,,ZERO_RESULTS,
1939,,,,KRASNJE,,,0,,ZERO_RESULTS,
1940,APPROXIMATE,"Vrh nad Krašnjo, Slovenia",ChIJP9gwTP1HZUcRAKGvWTQuTXE,KRASNJO VRH,46.1860202,14.754133,1,,OK,"locality,political"
1941,APPROXIMATE,"357 31 Krásno, Czechia",ChIJqW_a0OSEoEcR0EUVZg-vAAQ,KRASNO,50.1091866,12.7862418,2,357 31,OK,"locality,political"
1942,APPROXIMATE,"Krasnov, Kazakhstan",ChIJhxXqFMBQckERhgjo7LcoSHs,KRASNOV,50.59999999999999,50.05,1,,OK,"locality,political"
1943,APPROXIMATE,"8454 Krast, Austria",ChIJsYqjLveWb0cRjgf48O7wnKw,KRAST,46.68053,15.37736,1,8454,OK,"locality,political"
1944,APPROXIMATE,"Krasnik, Poland",ChIJpQQXmUPoIkcRcTq26RQ5fbI,KRASTNIK,50.92328310000001,22.2269571,1,23,OK,"locality,political"
1945,,,,KRASUG,,,0,,ZERO_RESULTS,
1946,,,,KRATATICE,,,0,,ZERO_RESULTS,
1947,,,,KRATCHEVGAJ,,,0,,ZERO_RESULTS,
1948,,,,KRATUR,,,0,,ZERO_RESULTS,
1949,ROOFTOP,"Rantzausmindevej 95, 5700 Svendborg, Denmark",ChIJU8ae4cwyTUYRbr0SKiJ2ATI,KRAUP,55.03590000000001,10.548197,1,5700,OK,"establishment,local_government_office,point_of_interest"
1950,GEOMETRIC_CENTER,"Krausegasse, 1110 Wien, Austria",ChIJdZ4B5AKqbUcRkhRTz-SlGsc,KRAUSEVNE,48.1744649,16.4191795,1,1110,OK,route
1951,,,,KRAVATSKA,,,0,,ZERO_RESULTS,
1952,,,,KRAVEJAK,,,0,,ZERO_RESULTS,
1953,ROOFTOP,"Perez galdos, 32 Local 2, 08012 Barcelona, Spain",ChIJQY-_nUS9pBIRB_heogyp32c,KRAVIC,41.4062457,2.1515286,1,08012,OK,"establishment,point_of_interest"
1954,GEOMETRIC_CENTER,"Kravica Waterfall, Studenci, Bosnia and Herzegovina",ChIJgdGqEb0NSxMRlehFIA6JvfY,KRAVICE,43.1560779,17.60803,1,,OK,"establishment,natural_feature,park,point_of_interest"
1955,ROOFTOP,"700 N Twin Oaks Valley Rd, San Marcos, CA 92069, USA",ChIJJVA6yqKK24ARvMg-7wyHHH0,KRC,33.1513818,-117.1623308,1,92069,OK,"establishment,point_of_interest,store"
1956,APPROXIMATE,"42220, Krč, Croatia",ChIJTdJr2ukGZkcRyrDXdkgLE0k,KRCA,46.1779946,16.3164267,1,42220,OK,"locality,political"
1957,APPROXIMATE,"Krcana, Bosnia and Herzegovina",ChIJsY5v14dMYUcR8lME9wjR6tE,KRCANA,45.0541667,15.9094444,1,,OK,"establishment,natural_feature"
1958,APPROXIMATE,"Krčedin, Serbia",ChIJY9TOnHj7WkcRE9DNzcqGgaQ,KRCEDIN,45.1444654,20.1447432,1,,OK,"locality,political"
1959,,,,KRCEDIUM,,,0,,ZERO_RESULTS,
1960,GEOMETRIC_CENTER,"Moscow, Russia, 103073",ChIJc-UVs1BKtUYRaC6bPVq_hqg,KRCELIN,55.7520233,37.6174994,1,103073,OK,"establishment,museum,point_of_interest,premise"
1961,APPROXIMATE,"44430, Veliko Krčevo, Croatia",ChIJ51Ab40PeZkcRmHSvxNYKOY8,KRCEVO,45.2870734,16.5184662,1,44430,OK,"locality,political"
1962,GEOMETRIC_CENTER,"3629 Nore, Norway",ChIJMVmEW4yEQEYR9tR2yOW-S9E,KRDAVIK,60.1264038,9.0467412,1,3629,OK,"establishment,point_of_interest"
1963,APPROXIMATE,"Erdevik, Serbia",ChIJn7g6_cudW0cRXVSe1oAF0tI,KRDEVIK,45.1019571,19.408539,1,,OK,"locality,political"
1964,,,,KRDJOR,,,0,,ZERO_RESULTS,
1965,ROOFTOP,"375 N Stephanie St, Henderson, NV 89014, USA",ChIJM3iI41XQyIAR78bLu2ww1Sw,KRE,36.0552325,-115.0485916,1,89014,OK,"establishment,general_contractor,point_of_interest,real_estate_agency"
1966,ROOFTOP,"10200 Linn Station Rd # 201, Louisville, KY 40223, USA",ChIJEQJd0C2gaYgRwM7jxcaVsEc,KREC,38.2238036,-85.5633319,1,40223,OK,"establishment,point_of_interest"
1967,ROOFTOP,"1182 S 1680 W, Orem, UT 84058, USA",ChIJBbqn7RSbTYcRZvazrT9VRHc,KRED,40.275881,-111.7355064,3,84058,OK,"establishment,gym,health,point_of_interest"
1968,,,,KREFEISUR,,,0,,ZERO_RESULTS,
1969,,,,KREGNAC,,,0,,ZERO_RESULTS,
1970,ROOFTOP,"Rostocker Str. 9, 17213 Malchow, Germany",ChIJVwsD_QEDrEcRO5ICzg0uVUA,KREIBE,53.4815307,12.4240613,1,17213,OK,"establishment,point_of_interest"
1971,,,,KREIBE MAIKAL,,,0,,ZERO_RESULTS,
1972,,,,KREIN DINIE,,,0,,ZERO_RESULTS,
1973,GEOMETRIC_CENTER,"Krein Ave, Wapakoneta, OH 45895, USA",ChIJb3LQIK_-PogRgvHNgMKnuk4,KREINE,40.5623949,-84.190771,1,45895,OK,route
1974,ROOFTOP,"535 S Lindbergh Blvd, St Louis, MO 63131, USA",ChIJAwy2ftHM2IcR4a5enMqKz_U,KREISE,38.6467869,-90.4057785,1,63131,OK,"establishment,food,point_of_interest,restaurant"
1975,APPROXIMATE,"Kreka, Tuzla 75000, Bosnia and Herzegovina",ChIJ6-Ig35utXkcRyqbk89EHlAM,KREKA,44.5281366,18.6282098,1,75000,OK,"political,sublocality,sublocality_level_1"
1976,,,,KRELEC,,,0,,ZERO_RESULTS,
1977,APPROXIMATE,"Hreljin, Croatia",ChIJeY44JuSdZEcRUqc2U1GtACY,KRELJIN,45.2829781,14.6006062,1,,OK,"locality,political"
1978,GEOMETRIC_CENTER,"Krelle Rd, Glenorchy VIC 3385, Australia",ChIJqeJ3MAMkzmoRus6z3R8S_3E,KRELLE,-36.917381,142.6135012,2,3385,OK,route
1979,APPROXIMATE,"9639 Kremena, Bulgaria",ChIJYWMvFTIgpUAREHgOzRSgAAo,KREMENA,43.552155,28.1261862,1,9639,OK,"locality,political"
1980,APPROXIMATE,"Kljajićevo, Serbia",ChIJ6V8L2PKyXEcReOcD6eGitzk,KRENJAJA,45.7858133,19.2959007,1,,OK,"locality,political"
1981,ROOFTOP,"8121 W 94th Ave, Westminster, CO 80021, USA",ChIJmeBX8HKJa4cRt610aSfCZAY,KREOVIA,39.867772,-105.088765,2,80021,OK,"bar,establishment,food,point_of_interest,restaurant"
1982,APPROXIMATE,"Kreševo, Bosnia and Herzegovina",ChIJH95KQOw3X0cRMDPvIiVODW0,KRESCVO,43.8656167,18.034588,1,,OK,"locality,political"
1983,APPROXIMATE,"Kreševo, Bosnia and Herzegovina",ChIJH95KQOw3X0cRMDPvIiVODW0,KRESEVO,43.8656167,18.034588,1,,OK,"locality,political"
1984,APPROXIMATE,"Mount Kerinci, South Lubuk Gadang, Sangir, South Solok Regency, West Sumatra, Indonesia",ChIJB2say2n5LC4RPJghWbheGsM,KRESINCI,-1.6966666,101.2641666,1,,OK,"establishment,natural_feature"
1985,APPROXIMATE,"1281 Kresnice, Slovenia",ChIJiafTNl45ZUcRDkc8zY5I1_k,KRESNICE,46.1021064,14.7853976,1,1281,OK,"locality,political"
1986,APPROXIMATE,"1281 Kresnice, Slovenia",ChIJiafTNl45ZUcRDkc8zY5I1_k,KRESNICEL,46.1021064,14.7853976,1,1281,OK,"locality,political"
1987,APPROXIMATE,"Křešov, 411 08 Snědovice, Czechia",ChIJtzZVyExiCUcRvqAORn8hnqA,KRESOVA,50.4939785,14.3973652,1,411 08,OK,"neighborhood,political"
1988,APPROXIMATE,"43506, Kreštelovac, Croatia",ChIJTWhayOOmZ0cRVsgh-q4hUoc,KRESTELOVAC,45.576877,17.0509007,1,43506,OK,"locality,political"
1989,,,,KRESTILOVAC,,,0,,ZERO_RESULTS,
1990,,,,KREZENION,,,0,,ZERO_RESULTS,
1991,ROOFTOP,"5, 633 Folsom St, San Francisco, CA 94107, USA",ChIJKTPaMvWAhYARuyo_XHWxsxA,KREZNVZI,37.7845198,-122.3971891,1,94107,OK,"establishment,point_of_interest"
1992,ROOFTOP,"111 Ahrens St W, Kitchener, ON N2H 4C2, Canada",ChIJteraF4z0K4gRu6h2MF8DejQ,KRGUG,43.4564609,-80.49255610000002,1,N2H 4C2,OK,"establishment,point_of_interest"
1993,,,,KRICALIAN,,,0,,ZERO_RESULTS,
1994,APPROXIMATE,"Križevci, Croatia",ChIJI7ew0l8WZkcRsTx1l6XoGos,KRICEVCI,46.0223684,16.5462921,1,,OK,"locality,political"
1995,GEOMETRIC_CENTER,"Rue Mahmoud krichen, Sfax, Tunisia",ChIJC-rj5NYsABMRO3gSCUt-3sk,KRICHEN,34.7307393,10.7515022,2,,OK,route
1996,APPROXIMATE,"Krishna, Andhra Pradesh, India",ChIJexlhXsfnSToRU53Xk-bUArY,KRICINA,16.6099914,80.7214417,1,,OK,"administrative_area_level_2,political"
1997,GEOMETRIC_CENTER,"Jaroslava Křičky, 798 11 Prostějov, Czechia",ChIJcUpSoSxXEkcRql8sy7G6jqw,KRICKAMA,49.4804171,17.1437312,1,798 11,OK,route
1998,APPROXIMATE,"Kričke, Croatia",ChIJTfNccdBKNRMR6ZYt5ZPcQ-0,KRICKE,43.8262839,16.2108101,1,,OK,"locality,political"
1999,APPROXIMATE,"Crikvenica, Croatia",ChIJA1I1goF7Y0cRKZ5ZJrT-tQo,KRICVENICA,45.173583,14.6915049,1,,OK,"locality,political"
2000,APPROXIMATE,"Crikvenica, Croatia",ChIJA1I1goF7Y0cRKZ5ZJrT-tQo,KRICVENIKA,45.173583,14.6915049,1,,OK,"locality,political"
2001,ROOFTOP,"Ulitsa Krygina, 40, Vladivostok, Primorskiy kray, Russia, 690065",ChIJ1xkFGLWNs18RvnTYXCCumi8,KRIGINA,43.090029,131.8597069,1,690065,OK,"establishment,point_of_interest"
2002,,,,KRIKATICE,,,0,,ZERO_RESULTS,
2003,,,,KRIKAVORA,,,0,,ZERO_RESULTS,
2004,APPROXIMATE,"Crikvenica, Croatia",ChIJA1I1goF7Y0cRKZ5ZJrT-tQo,KRIKVENICA,45.173583,14.6915049,1,,OK,"locality,political"
2005,APPROXIMATE,"Crikvenica, Croatia",ChIJA1I1goF7Y0cRKZ5ZJrT-tQo,KRIKVENICAK,45.173583,14.6915049,1,,OK,"locality,political"
2006,APPROXIMATE,"Crikvenica, Croatia",ChIJA1I1goF7Y0cRKZ5ZJrT-tQo,KRIKVONICA,45.173583,14.6915049,1,,OK,"locality,political"
