,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
2470,APPROXIMATE,"Pridvorica, Bosnia and Herzegovina",ChIJBy32wC7GTBMREcZ2xlpDmN0,PRIDVORICH,43.32824859999999,18.463214,1,,OK,"locality,political"
2471,APPROXIMATE,"20217, Pridvorje, Croatia",ChIJk8_i6nIUTBMRaUlvCgmYYmA,PRIDVORJE,42.5510961,18.3496973,1,20217,OK,"locality,political"
2472,,,,PRIDWORK,,,0,,ZERO_RESULTS,
2473,APPROXIMATE,"Prijedor, Bosnia and Herzegovina",ChIJ-wakT1QzZ0cR41NLmDcy8cY,PRIEDOR,44.9778368,16.7060616,1,,OK,"locality,political"
2474,ROOFTOP,"1999 N Amidon Ave #223, Wichita, KS 67203, USA",ChIJibHFNZDhuocRQ0zD9QFrcO0,PRIERNICA,37.71918,-97.363693,1,67203,OK,"establishment,insurance_agency,point_of_interest"
2475,ROOFTOP,"2/370 St Kilda Rd, Melbourne VIC 3000, Australia",ChIJbYHiY6hC1moRjZCSasgcABc,PRIG,-37.8317133,144.9707533,1,3000,OK,"establishment,point_of_interest"
2476,,,,PRIG. SV. IVAN,,,0,,ZERO_RESULTS,
2477,,,,PRIGBORGE,,,0,,ZERO_RESULTS,
2478,ROOFTOP,"Chochola 117, 635 00 Brno-Bystrc, Czechia",ChIJV7A50TaXEkcRBdUfMBHP670,PRIGL,49.2361533,16.4995025,1,635 00,OK,"electronics_store,establishment,point_of_interest,store"
2479,APPROXIMATE,"Prigrevica, Serbia",ChIJ8eTHJ4e3XEcRLimjtLY7rTw,PRIGLAVICA,45.6851883,19.0839618,1,,OK,"locality,political"
2480,APPROXIMATE,"Prigrevica, Serbia",ChIJ8eTHJ4e3XEcRLimjtLY7rTw,PRIGLIEVICA,45.6851883,19.0839618,1,,OK,"locality,political"
2481,APPROXIMATE,"Prigrevica, Serbia",ChIJ8eTHJ4e3XEcRLimjtLY7rTw,PRIGLIVICA,45.6851883,19.0839618,1,,OK,"locality,political"
2482,APPROXIMATE,"1331 Prigorica, Slovenia",ChIJQRugWtfnZEcRyCDZqpP_ApU,PRIGORICA,45.7135519,14.7486515,1,1331,OK,"locality,political"
2483,,,,PRIGR,,,0,,ZERO_RESULTS,
2484,APPROXIMATE,"Prigrevica, Serbia",ChIJ8eTHJ4e3XEcRLimjtLY7rTw,PRIGREVIC,45.6851883,19.0839618,1,,OK,"locality,political"
2485,APPROXIMATE,"Prigrevica, Serbia",ChIJ8eTHJ4e3XEcRLimjtLY7rTw,PRIGREVICA,45.6851883,19.0839618,1,,OK,"locality,political"
2486,,,,PRIGVORICH,,,0,,ZERO_RESULTS,
2487,APPROXIMATE,"Prijedor, Bosnia and Herzegovina",ChIJ-wakT1QzZ0cR41NLmDcy8cY,PRIJEDOR,44.9778368,16.7060616,1,,OK,"locality,political"
2488,APPROXIMATE,"44400, Prijeka, Croatia",ChIJZ_XPMSm5ZkcR7LQE5_yjVe4,PRIJEKA,45.286509,16.1062299,1,44400,OK,"locality,political"
2489,,,,PRIJEVO,,,0,,ZERO_RESULTS,
2490,,,,PRIKENICA,,,0,,ZERO_RESULTS,
2491,,,,PRIKERNICE,,,0,,ZERO_RESULTS,
2492,,,,PRIKNICA,,,0,,ZERO_RESULTS,
2493,APPROXIMATE,"1251 Prikrnica, Slovenia",ChIJU8Gw4Zo3ZUcRWNCWPJdZGcc,PRIKRNICA,46.1478294,14.7183924,1,1251,OK,"locality,political"
2494,,,,PRILEF,,,0,,ZERO_RESULTS,
2495,GEOMETRIC_CENTER,"Prilen, 6280 Højer, Denmark",ChIJFY8jf5vHtEcRt7WMSwISpdE,PRILEN,54.9648704,8.7017332,3,6280,OK,route
2496,APPROXIMATE,"Prilep, Macedonia (FYROM)",ChIJh5fbffHrVhMRwVAh-wYek-U,PRILEP,41.3440827,21.5527922,1,,OK,"locality,political"
2497,APPROXIMATE,"1315 Prilesje, Slovenia",ChIJQ_eScsreZEcRWha4dhUbVaI,PRILESJE,45.8190337,14.6540194,1,1315,OK,"locality,political"
2498,APPROXIMATE,"Nová Dedina pri Leviciach, 935 25 Nová Dedina, Slovakia",ChIJE-YdrK3bakcRRHzUuU7MyOE,PRILEVICE,48.2810739,18.650645,1,935 25,OK,"neighborhood,political"
2499,GEOMETRIC_CENTER,"Priley Dr, Duluth, MN 55802, USA",ChIJ7yPDaJdSrlIRKr6W4vgRe2o,PRILEYS,46.7832657,-92.1062247,1,55802,OK,route
2500,,,,PRILIP,,,0,,ZERO_RESULTS,
2501,ROOFTOP,"Mariborska cesta 12, 2366 Muta, Slovenia",ChIJU9GgDUDtb0cRbqoO2CReVEQ,PRILIPI,46.611659,15.1693024,1,2366,OK,"establishment,food,point_of_interest,restaurant"
2502,,,,PRILIPSE,,,0,,ZERO_RESULTS,
2503,,,,PRILISEE,,,0,,ZERO_RESULTS,
2504,,,,PRILIZCE,,,0,,ZERO_RESULTS,
2505,,,,PRILOZI,,,0,,ZERO_RESULTS,
2506,,,,PRIM KROJ,,,0,,ZERO_RESULTS,
2507,ROOFTOP,"2211 S Wolf Rd, Hillside, IL 60162, USA",ChIJeXDZHrFLDogRXwyS1Hx0JzA,PRIMALA,41.8475778,-87.9005742,1,60162,OK,"bar,establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant,store"
2508,ROOFTOP,"75 Middlesex Turnpike, Burlington, MA 01803, USA",ChIJ1Wkakjee44kRaSH59WhBlK8,PRIMARCKA,42.4837145,-71.2143662,1,01803,OK,"clothing_store,establishment,point_of_interest,store"
2509,ROOFTOP,"2054 Lambertson Ln #5, Salina, KS 67401, USA",ChIJH0c_-xTGvIcR4l3OYw9FCd0,PRIMEP,38.806606,-97.591881,1,67401,OK,"establishment,point_of_interest"
2510,APPROXIMATE,"Primislje, 47240, Mjesto Primišlje, Croatia",ChIJ8UbUetsHZEcRrLRRyNDFTro,PRIMISLJE,45.17563699999999,15.478007,1,47240,OK,"neighborhood,political"
2511,,,,PRIMISTA,,,0,,ZERO_RESULTS,
2512,,,,PRIMONKO,,,0,,ZERO_RESULTS,
2513,APPROXIMATE,"Primorje-Gorski Kotar County, Croatia",ChIJq__QoTFxY0cRkLQrhlCtAAM,PRIMORJE,45.31739959999999,14.8167466,2,,OK,"administrative_area_level_1,political"
2514,APPROXIMATE,"Slovene Littoral, Slovenia",ChIJd5vCxMhYekcRb34nMIPtbYg,PRIMOROSKA,45.9005145,13.8743767,1,,OK,"colloquial_area,political"
2515,APPROXIMATE,"Slovene Littoral, Slovenia",ChIJd5vCxMhYekcRb34nMIPtbYg,PRIMORSKA,45.9005145,13.8743767,1,,OK,"colloquial_area,political"
2516,APPROXIMATE,"Slovene Littoral, Slovenia",ChIJd5vCxMhYekcRb34nMIPtbYg,PRIMOSKA,45.9005145,13.8743767,1,,OK,"colloquial_area,political"
2517,APPROXIMATE,"8180 Primorsko, Bulgaria",ChIJod0fZ3bNpkARO0tPJ5MRNi4,PRIMOSKO,42.2683746,27.753286,1,8180,OK,"locality,political"
2518,APPROXIMATE,"Primošten, Croatia",ChIJQbgmoYUiNRMR4E1UyABDRKA,PRIMOSTAN,43.586316,15.9230156,1,,OK,"locality,political"
2519,APPROXIMATE,"8332 Primostek, Slovenia",ChIJIaA8gbFaZEcRmo3-Out9aYI,PRIMOSTEK,45.6278665,15.2945437,1,8332,OK,"locality,political"
2520,APPROXIMATE,"Primošten, Croatia",ChIJQbgmoYUiNRMR4E1UyABDRKA,PRIMOSTEN,43.586316,15.9230156,1,,OK,"locality,political"
2521,,,,PRIMOSTER,,,0,,ZERO_RESULTS,
2522,,,,PRIMOSTON,,,0,,ZERO_RESULTS,
2523,GEOMETRIC_CENTER,"Primov Ln, Kyzylorda, Kazakhstan",ChIJLzk589BXHUIRfIrbDPUUl0A,PRIMOV,44.8758761,65.5000355,1,,OK,route
2524,,,,PRIMOZDE/DALMATIA,,,0,,ZERO_RESULTS,
2525,APPROXIMATE,"Prina 721 00, Greece",ChIJQUCZgqJ_kBQRAnlIssz_cRQ,PRINA,35.0950744,25.6865115,1,721 00,OK,"locality,political"
2526,APPROXIMATE,"Prince County, PE, Canada",ChIJx5vAoWIPoEwR-hmaE9Cfz1E,PRINICE,46.8014526,-63.92336330000001,1,,OK,"administrative_area_level_2,political"
2527,,,,PRINKERNICE,,,0,,ZERO_RESULTS,
2528,APPROXIMATE,"Büyükada, 34970 Prince Islands/Istanbul, Turkey",ChIJo3rvAuzByhQRBJD4EB8adb8,PRINKIPO,40.8560399,29.1187097,1,34970,OK,"establishment,natural_feature"
2529,,,,PRINOSKA,,,0,,ZERO_RESULTS,
2530,ROOFTOP,"1717 16th St NE, Willmar, MN 56201, USA",ChIJpWOHNB1ftVIRpWo27t0Fb5s,PRINSKKO,45.1450502,-95.01647229999999,1,56201,OK,"establishment,food,point_of_interest"
2531,APPROXIMATE,"Priol, Goa, India",ChIJlUz34wS7vzsRgV5TtM__ZIw,PRIOL,15.4293011,73.9976946,1,,OK,"locality,political"
2532,ROOFTOP,"3685-1 Crown Point Ct, Jacksonville, FL 32257, USA",ChIJm0nDV2nJ5YgR_61S8as-GDw,PRISAT,30.195906,-81.6198199,1,32257,OK,"doctor,establishment,health,point_of_interest"
2533,,,,PRISCIE,,,0,,ZERO_RESULTS,
2534,,,,PRISENZKI,,,0,,ZERO_RESULTS,
2535,,,,PRISLEJE,,,0,,ZERO_RESULTS,
2536,ROOFTOP,"Mäster Samuelsgatan 4, 111 44 Stockholm, Sweden",ChIJjSueX_l3X0YRUCBOFOOEdLo,PRISNEN,59.3343986,18.0732876,1,111 44,OK,"establishment,food,point_of_interest,restaurant"
2537,APPROXIMATE,"Parrot, KY 40402, USA",ChIJQQ1W-X86Q4gRCcvD_MjxRYI,PRISROT,37.3195755,-84.05867580000002,1,40402,OK,"locality,political"
2538,ROOFTOP,"Prist, Main, Tamil Nadu 613401, India",ChIJY-XmNUC-qjsRVnlvlTeVrVw,PRIST,10.7199735,79.0444073,1,613401,OK,premise
2539,ROOFTOP,"Bratislavská 281/4, 010 01 Žilina, Slovakia",ChIJpbwpMx5cFEcRXLY5YD7wmV4,PRISTARA,49.227742,18.73328,1,010 01,OK,"establishment,health,pharmacy,point_of_interest,store"
2540,ROOFTOP,"1024 Brandt Rd, Geneva, OH 44041, USA",ChIJ1dO2TsiPMYgR0HY3XbTGPsc,PRISTAVA,41.754477,-80.9667599,1,44041,OK,"establishment,point_of_interest"
2541,APPROXIMATE,Prishtina,ChIJJwkRBeaeVBMRWrleON-_ZZM,PRISTINA,42.6629138,21.1655028,1,,OK,"locality,political"
2542,ROOFTOP,"114 Woodland St, Hartford, CT 06105, USA",ChIJWzoEwFdT5okRNfCjh6DlYYw,PRITIP,41.7753684,-72.6988846,1,06105,OK,"doctor,establishment,health,point_of_interest"
2543,APPROXIMATE,"Pritoka, Bosnia and Herzegovina",ChIJb5nths0_YUcRadlX0cJYkuI,PRITOKA,44.7925906,15.9260066,1,,OK,"locality,political"
2544,APPROXIMATE,"Pritzen, 03229 Altdöbern, Germany",ChIJ77-CRCkSCEcRkM6B1kggIQo,PRITZEN,51.6474066,14.0808837,1,03229,OK,"political,sublocality,sublocality_level_1"
2545,,,,PRIVICEVICEBO,,,0,,ZERO_RESULTS,
2546,APPROXIMATE,"Privlaka, Croatia",ChIJyzZnh6MfYkcRx69nAj9YhvU,PRIVLAKA,44.262375,15.1185858,1,,OK,"locality,political"
2547,,,,PRIVNICA,,,0,,ZERO_RESULTS,
2548,APPROXIMATE,"Privlaka, Croatia",ChIJyzZnh6MfYkcRx69nAj9YhvU,PRIWLAKA,44.262375,15.1185858,1,,OK,"locality,political"
2549,,,,PRIZDRIMA,,,0,,ZERO_RESULTS,
2550,APPROXIMATE,"53287, Prizna, Croatia",ChIJeW3h_vXKY0cRIKOV6XHnytM,PRIZNA,44.624843,14.9716379,1,53287,OK,"locality,political"
2551,APPROXIMATE,Prizren,ChIJHzD0EgqVUxMRUFg9jZsuDto,PRIZREN,42.2152585,20.7414739,1,,OK,"locality,political"
2552,GEOMETRIC_CENTER,"Prkovec, 44272, Brežane Lekeničke, Croatia",ChIJa-HUvJuFZkcR-U4M2swoLns,PRKOVEC,45.5704318,16.0959092,1,44272,OK,route
2553,ROOFTOP,"Centre Commercial Espace St Quentin, 5 Rue Colbert, 78180 Montigny-le-Bretonneux, France",ChIJM5iuZ9SG5kcRLj83xbygl4M,PRMODOVAC,48.7844444,2.0436,1,78180,OK,"establishment,point_of_interest,travel_agency"
2554,GEOMETRIC_CENTER,"Parnika, 5792, Bulgaria",ChIJQ19fY8G_q0ARWAoyBycL1IM,PRNIKA,43.210599,24.3979604,1,5792,OK,"establishment,park,point_of_interest,premise"
2555,APPROXIMATE,"Prnjavor, Bosnia and Herzegovina",ChIJoYlSUlTeXUcRvc3enX_Xr50,PRNJAVOR,44.8678652,17.6618242,1,,OK,"locality,political"
2556,APPROXIMATE,"Prnjavor, Bosnia and Herzegovina",ChIJoYlSUlTeXUcRvc3enX_Xr50,PRNJAWOR,44.8678652,17.6618242,1,,OK,"locality,political"
2557,APPROXIMATE,"Prnjavor, Bosnia and Herzegovina",ChIJoYlSUlTeXUcRvc3enX_Xr50,PRNJOUVOR,44.8678652,17.6618242,1,,OK,"locality,political"
2558,,,,PROATIA,,,0,,ZERO_RESULTS,
2559,APPROXIMATE,"Proboj, Bosnia and Herzegovina",ChIJdxjvZPkQSxMRjIjC1ZSgZ2s,PROBOJ,43.2327125,17.5188331,1,,OK,"locality,political"
2560,APPROXIMATE,"52420, Prodani, Croatia",ChIJFfW_6E9We0cRAI6VB19Eigc,PRODANI,45.3754521,13.982334,2,52420,OK,"locality,political"
2561,APPROXIMATE,"Općina Podbablje, Croatia",ChIJM1s4apzdShMRsNArhlCtAAQ,PRODBABLJE,43.4062461,17.1602683,1,,OK,"administrative_area_level_2,political"
2562,,,,PRODCETIN,,,0,,ZERO_RESULTS,
2563,,,,PRODMAERIN,,,0,,ZERO_RESULTS,
2564,,,,PRODNIACAIN,,,0,,ZERO_RESULTS,
2565,,,,PRODROLY,,,0,,ZERO_RESULTS,
2566,APPROXIMATE,"Proença-a-Nova, 6150, Portugal",ChIJeclWhFSoIg0RmIixhkPVU8Q,PROENCA-A-N.,39.7492692,-7.924331400000001,1,6150,OK,"administrative_area_level_2,locality,political"
2567,ROOFTOP,"564 W Randolph St #7, Chicago, IL 60661, USA",ChIJb_yYFsYsDogR_tmUhnFvCsw,PROFET,41.884651,-87.642327,1,60661,OK,"establishment,point_of_interest"
2568,,,,PROG JOAN,,,0,,ZERO_RESULTS,
2569,ROOFTOP,"6285 Schumacher Park Dr, West Chester Township, OH 45069, USA",ChIJLYXAmspRQIgR3TIr6_-P13c,PROGRADE,39.309591,-84.41783900000001,1,45069,OK,"establishment,point_of_interest"
2570,GEOMETRIC_CENTER,"Pave Radana 5, Banja Luka 78000, Bosnia and Herzegovina",ChIJ0WzTjB8DXkcRDfEya6hyG-8,PROIC LUKA,44.7778624,17.1946053,1,78000,OK,"establishment,point_of_interest,school"
2571,,,,PROKOJ,,,0,,ZERO_RESULTS,
2572,GEOMETRIC_CENTER,"Wilhelma Prokopa, Bytom, Poland",ChIJB8vHMiDTFkcRtiVhpZOA5hQ,PROKOPA,50.340049,18.9319506,5,,OK,route
2573,,,,PROKOY,,,0,,ZERO_RESULTS,
2574,APPROXIMATE,"Prekornica, Montenegro",ChIJFWxQc5-YTRMR20_fsu8wEgA,PROKRNICA,42.668056,19.191389,1,,OK,"establishment,natural_feature"
2575,,,,PROLCE,,,0,,ZERO_RESULTS,
2576,ROOFTOP,"201 W Lincoln St, Banning, CA 92220, USA",ChIJY9FZe2hB24ARBfrGR4rEigE,PROLNEY,33.922458,-116.878567,2,92220,OK,"establishment,point_of_interest"
2577,ROOFTOP,"303 S Ingram Ct, Middletown, DE 19709, USA",ChIJVVUF3V0Kx4kRV-TVIHliTUM,PROLO,39.4664526,-75.6890184,1,19709,OK,"doctor,establishment,health,point_of_interest"
2578,APPROXIMATE,"Prolog, Bosnia and Herzegovina",ChIJZ5Ivi5b2X0cRjCQk3WIp3SM,PROLOG,43.7937118,16.8381577,2,,OK,"locality,political"
2579,,,,PROMANJA,,,0,,ZERO_RESULTS,
2580,,,,PROMANJINA,,,0,,ZERO_RESULTS,
2581,,,,PROMONTOV,,,0,,ZERO_RESULTS,
2582,APPROXIMATE,"Pomeranian Voivodeship, Poland",ChIJowVujNqG_UYRwMAOrTIOAgE,PROMORSKA,54.2944252,18.1531164,1,,OK,"administrative_area_level_1,political"
2583,,,,PROMSTEN,,,0,,ZERO_RESULTS,
2584,,,,PROMUDA,,,0,,ZERO_RESULTS,
2585,,,,PROMUSKA,,,0,,ZERO_RESULTS,
2586,,,,PROPACNIZA,,,0,,ZERO_RESULTS,
2587,,,,PROPATINIKA,,,0,,ZERO_RESULTS,
2588,,,,PROPATUICA,,,0,,ZERO_RESULTS,
2589,,,,PROPRECE,,,0,,ZERO_RESULTS,
2590,APPROXIMATE,"Praputnjak, Croatia",ChIJIU8eVZmeZEcR5ZY1tYPeAqw,PROPUTNIAK,45.3004223,14.5704728,1,,OK,"locality,political"
2591,ROOFTOP,"Sarajevska cesta 29, 10000, Zagreb, Croatia",ChIJUf08MvbVZUcRjaKbbQzW91s,PROS.CROACIA,45.7621275,16.0082454,7,10000,OK,"establishment,point_of_interest"
2592,GEOMETRIC_CENTER,"Prosecká, Praha, Czechia",ChIJ3Zf1ebvsC0cRzkWTWgoBIfI,PROSECKA,50.1172041,14.4965078,1,,OK,route
2593,,,,PROSOI OTOCAC,,,0,,ZERO_RESULTS,
2594,,,,PROTEGITO ESPAÑOL,,,0,,ZERO_RESULTS,
2595,GEOMETRIC_CENTER,"Prothero, Lake Forest, CA 92630, USA",ChIJ2-Kj_Pvo3IAR1ns2G_sFROg,PROTMERO,33.6206878,-117.6967412,1,92630,OK,route
2596,GEOMETRIC_CENTER,"Prouse Ln, Blackfoot, ID 83221, USA",ChIJUUc-aiUbVVMRE_in70pJNBk,PROUSSE,43.2148687,-112.2964665,3,83221,OK,route
2597,GEOMETRIC_CENTER,"Kutch, Gujarat 370615, India",ChIJ3ZdlWvafUTkRccsibTVPRoE,PROVLOG,23.4883496,69.28529139999999,1,370615,OK,"establishment,point_of_interest"
2598,APPROXIMATE,"Prozor-Rama, Bosnia and Herzegovina",ChIJYaexvfVvX0cR3N_xVAr-bo8,PROZOR,43.8234396,17.5393153,1,,OK,"administrative_area_level_3,political"
2599,,,,PRPATINCA,,,0,,ZERO_RESULTS,
2600,,,,PRUDEJO,,,0,,ZERO_RESULTS,
2601,GEOMETRIC_CENTER,"Prúdnica, Bratislava-Staré Mesto, Slovakia",ChIJU3eUJN6LbEcRBima8JkWL4A,PRUDNICA,48.1434204,17.0879772,1,,OK,"establishment,park,point_of_interest,premise"
2602,APPROXIMATE,"48032 Prugno RA, Italy",ChIJG7WfMic6KxMRYM9MCEHi44U,PRUGONO,44.2344941,11.613822,1,48032,OK,"locality,political"
2603,,,,PRUGORO,,,0,,ZERO_RESULTS,
2604,APPROXIMATE,"Prugovac, Serbia",ChIJhwuLQ4YxVEcRPzGJu4WHD7U,PRUGOVAC,43.5601362,21.7796473,1,,OK,"locality,political"
2605,APPROXIMATE,"Prugovo, Serbia",ChIJZ2KKfTrmUEcRh80rXtIPg9s,PRUGOVO,44.5406989,21.1633308,1,,OK,"locality,political"
2606,GEOMETRIC_CENTER,"Ayodhya Nagar Rd, Ayodhya Nagar, Old MIDC, Jalgaon, Maharashtra 425003, India",ChIJ-0Cw2xwP2TsRjZ3kE-iaTFs,PRUKA,21.001503,75.586837,1,425003,OK,"establishment,point_of_interest"
2607,,,,PRULOVKA (ESLOVENIA),,,0,,ZERO_RESULTS,
2608,,,,PRUNANA,,,0,,ZERO_RESULTS,
2609,,,,PRUNCISKAI,,,0,,ZERO_RESULTS,
2610,ROOFTOP,"Susuz Mahallesi, Dempa Cad. Dempa Sanayi Sitesi No:21, 06105 Yenimahalle/Ankara, Turkey",ChIJTwTyIqk20xQR9S_Eqc0uA9U,PRUPA,40.024238,32.635739,1,06105,OK,"establishment,furniture_store,home_goods_store,point_of_interest,store"
2611,APPROXIMATE,"Bursa, Turkey",ChIJlVbU2IIVyhQRkjOX_FUFoGE,PRUSA,40.1885281,29.0609636,1,,OK,"locality,political"
2612,GEOMETRIC_CENTER,"Průšova, 517 41 Kostelec nad Orlicí, Czechia",ChIJE6ZlRi7cDUcRmIjtntJqrvQ,PRUSOVAR,50.1169707,16.1963131,2,517 41,OK,route
2613,APPROXIMATE,"Prussia, IA 50846, USA",ChIJ29QGUBOP7IcRD6qDr_9P_VQ,PRUSSA,41.3738765,-94.506357,1,50846,OK,"locality,political"
2614,APPROXIMATE,"Prusse, 86540 Thuré, France",ChIJi-TVLu0H_UcRbvxInrct4hE,PRUSSE,46.835986,0.499729,1,86540,OK,"colloquial_area,political"
2615,APPROXIMATE,"5297 Prvačina, Slovenia",ChIJD4cyE_YEe0cRTy-2g0ObuMU,PRVACINA,45.8894686,13.7149448,1,5297,OK,"locality,political"
2616,APPROXIMATE,"Prvan Selo, Croatia",ChIJUTvysuF9YUcRpj13oXt1tEo,PRVANSELO,44.6270756,15.3934805,1,,OK,"locality,political"
2617,,,,PRVIE/DALMATIA,,,0,,ZERO_RESULTS,
2618,APPROXIMATE,"Prvinci, Croatia",ChIJz484nFxJZEcR2vgOQe9vK7w,PRVINCI,45.688579,15.4529343,1,,OK,"locality,political"
2619,APPROXIMATE,"Przemyśl, Poland",ChIJ0Wi2H99-O0cR8D-ZuwEX_B4,PRZEMYSL,49.7838623,22.7677908,1,37,OK,"locality,political"
2620,APPROXIMATE,"Pržno, Montenegro",ChIJzSnmUxjUTRMR0p0_NAW8aUU,PRZNO,42.2725349,18.8937698,1,,OK,"locality,political"
2621,,,,PSAJNOCA,,,0,,ZERO_RESULTS,
2622,APPROXIMATE,"2323 Ptujska Gora, Slovenia",ChIJV3c8A4Bib0cRUKWyklMKSrY,PTAJSKA GORA,46.3545251,15.7603313,1,2323,OK,"locality,political"
2623,,,,PTEZCOCI,,,0,,ZERO_RESULTS,
2624,APPROXIMATE,"2250 Ptuj, Slovenia",ChIJDUPgXJ5mb0cRsPQ_ghz4AAQ,PTIJ,46.4199535,15.8696884,1,2250,OK,"locality,political"
2625,APPROXIMATE,"Pili, Camarines Sur, Philippines",ChIJlxT7nRSSoTMRBMilwiBbJtk,PTIY,13.595469,123.2812562,1,,OK,"locality,political"
2626,,,,PTOCA,,,0,,ZERO_RESULTS,
2627,APPROXIMATE,"2250 Ptuj, Slovenia",ChIJDUPgXJ5mb0cRsPQ_ghz4AAQ,PTUJ,46.4199535,15.8696884,1,2250,OK,"locality,political"
2628,,,,PTUY,,,0,,ZERO_RESULTS,
2629,ROOFTOP,"PTV, N-5, Pakistan",ChIJySqop16GSjkR7t0hNUTlmY4,PTVE,26.7604431,68.0764423,1,,OK,premise
2630,,,,PUASCE,,,0,,ZERO_RESULTS,
2631,ROOFTOP,"Corral de Púcar, 12570 Alcalà de Xivert, Castellón, Spain",ChIJ94bGEhoVoBIRms-gdmqR4is,PUCAR,40.2817791,0.2706974,1,12570,OK,premise
2632,,,,PUCHISCHE,,,0,,ZERO_RESULTS,
2633,APPROXIMATE,"52341, Pucići, Croatia",ChIJ8avejZqzfEcRAOzD5fgsuUs,PUCICI,45.1396927,13.9419747,1,52341,OK,"locality,political"
2634,APPROXIMATE,"Općina Pučišća, Croatia",ChIJKaFx4GyQShMRXgLBOWwBNgw,PUCISCA,43.3283688,16.7470536,1,,OK,"administrative_area_level_2,political"
2635,APPROXIMATE,"Općina Pučišća, Croatia",ChIJKaFx4GyQShMRXgLBOWwBNgw,PUCISCE,43.3283688,16.7470536,1,,OK,"administrative_area_level_2,political"
2636,,,,PUCISCIE,,,0,,ZERO_RESULTS,
2637,,,,PUCISCO,,,0,,ZERO_RESULTS,
2638,,,,PUCISE,,,0,,ZERO_RESULTS,
2639,,,,PUCISEO JUGOELSAVIA,,,0,,ZERO_RESULTS,
2640,ROOFTOP,"1700 Willow Lawn Dr, Richmond, VA 23230, USA",ChIJcewEqggUsYkRy1QihTWAEuM,PUCISIC,37.5838539,-77.4982033,1,23230,OK,"establishment,health,physiotherapist,point_of_interest"
2641,,,,PUCIXIE,,,0,,ZERO_RESULTS,
2642,APPROXIMATE,"Budisava, Serbia",ChIJja8nYVYZW0cRp7g4pI6X2Z0,PUDISAVA,45.2834529,19.9974011,1,,OK,"locality,political"
2643,APPROXIMATE,"Pueblo, CO, USA",ChIJZbEbB_OiE4cRLrjHaKNrLag,PUEBLO,38.2544472,-104.6091409,1,,OK,"locality,political"
2644,,,,PUERSKA,,,0,,ZERO_RESULTS,
2645,APPROXIMATE,"Amapala, Honduras",ChIJ5Z1f8lykeo8RlZNKo782E8E,PUERTO AMAPALA,13.2916538,-87.65194729999999,1,,OK,"locality,political"
2646,,,,PUFIKAJ,,,0,,ZERO_RESULTS,
2647,,,,PUHAMATA,,,0,,ZERO_RESULTS,
2648,APPROXIMATE,"Pula, Croatia",ChIJbXszCd7SfEcRDVhOezpKMnI,PULA,44.8666232,13.8495788,1,,OK,"locality,political"
2649,,,,PULINCI,,,0,,ZERO_RESULTS,
2650,ROOFTOP,"2 Chome-6-35 Chūōchō, Misawa-shi, Aomori-ken 033-0001, Japan",ChIJA9Bu4nFem18RZcCcumFk3jE,PULIP,40.6830235,141.3651214,1,033-0001,OK,"establishment,food,meal_takeaway,point_of_interest,restaurant"
2651,APPROXIMATE,"Pula, Croatia",ChIJbXszCd7SfEcRDVhOezpKMnI,PULJ,44.8666232,13.8495788,1,,OK,"locality,political"
2652,GEOMETRIC_CENTER,"Pumice, Horseshoe Bay, TX 78657, USA",ChIJbRnQEqsGW4YRBFvieDXkSBw,PUMCE,30.53069919999999,-98.400556,1,78657,OK,route
2653,,,,PUMEE,,,0,,ZERO_RESULTS,
2654,,,,PUMSE,,,0,,ZERO_RESULTS,
2655,,,,PUNI JOVCE,,,0,,ZERO_RESULTS,
2656,APPROXIMATE,"Putniković, Croatia",ChIJWy4oBSK7SxMR8ogkn53kFaQ,PUNIKOVIC,42.8763241,17.5286922,1,,OK,"locality,political"
2657,APPROXIMATE,"Punitovci, Croatia",ChIJb2fYxXACXUcRQMER0CAtuvU,PUNITOVCE,45.4329939,18.4113468,1,,OK,"locality,political"
2658,APPROXIMATE,"Punitovci, Croatia",ChIJb2fYxXACXUcRQMER0CAtuvU,PUNITOVCI,45.4329939,18.4113468,1,,OK,"locality,political"
2659,APPROXIMATE,"Punitovci, Croatia",ChIJb2fYxXACXUcRQMER0CAtuvU,PUNITOVEI,45.4329939,18.4113468,1,,OK,"locality,political"
2660,,,,PUNITOVEIL,,,0,,ZERO_RESULTS,
2661,,,,PUNITOVICE,,,0,,ZERO_RESULTS,
2662,APPROXIMATE,"Punitovci, Croatia",ChIJb2fYxXACXUcRQMER0CAtuvU,PUNITOVSI,45.4329939,18.4113468,1,,OK,"locality,political"
2663,APPROXIMATE,"Punta Arenas, Magallanes y la Antártica Chilena Region, Chile",ChIJIcwJs1jKUrwRFmlFZYtqYfo,PUNTA ARENAS,-53.1638329,-70.9170683,1,,OK,"locality,political"
2664,APPROXIMATE,"Punta Arenas, Magallanes y la Antártica Chilena Region, Chile",ChIJIcwJs1jKUrwRFmlFZYtqYfo,PUNTA ARENAS CHILE,-53.1638329,-70.9170683,1,,OK,"locality,political"
2665,GEOMETRIC_CENTER,"Puntica, 53291, Stara Novalja, Croatia",ChIJRUeDBqpLYkcRvbtnqowaAsA,PUNTICI,44.58775379999999,14.8817969,2,53291,OK,route
