,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
2365,,,,FRANKOVEC,,,0,,ZERO_RESULTS,
2366,GEOMETRIC_CENTER,"Fransfield Grove, Forest Hill, London SE26 6BA, UK",ChIJCXHiitgDdkgRxEGOrS33ujE,FRANSFELD,51.4320537,-0.0615501,1,SE26 6BA,OK,route
2367,GEOMETRIC_CENTER,"Franzfeldstraße, 72479 Straßberg, Germany",ChIJyW8bOsoQmkcR3W4iYUXeLzY,FRANZFELD,48.1776947,9.0850333,2,72479,OK,route
2368,APPROXIMATE,"Dolina, 407 80 Vilémov, Czechia",ChIJt9jC_RmoCUcR5tp4hdCPazU,FRANZTHAL,50.9868459,14.3210402,1,407 80,OK,"neighborhood,political"
2369,,,,FRAONICK,,,0,,ZERO_RESULTS,
2370,,,,FRASNICE,,,0,,ZERO_RESULTS,
2371,GEOMETRIC_CENTER,"Strada Fratelia, Timișoara, Romania",ChIJc8lelKldRUcRMU811rbHzHA,FRATELIA,45.7253829,21.2072666,1,,OK,route
2372,,,,FRATOVCI,,,0,,ZERO_RESULTS,
2373,,,,FRATOVEI,,,0,,ZERO_RESULTS,
2374,,,,FRATREVCI,,,0,,ZERO_RESULTS,
2375,ROOFTOP,"Edelsee 9, 8413 Ragnitz, Austria",ChIJReqaXIGlb0cRTLYd_BkMETs,FRAUHEIM,46.8458564,15.6004217,1,8413,OK,"establishment,point_of_interest"
2376,,,,FRAYDES,,,0,,ZERO_RESULTS,
2377,,,,FREBINIC,,,0,,ZERO_RESULTS,
2378,,,,FREDISCA,,,0,,ZERO_RESULTS,
2379,APPROXIMATE,"770 10 Fredriksberg, Sweden",ChIJ6aCqKpQ_XUYRqTOcgnloISU,FREDRIKSBERG,60.1409773,14.3732764,1,770 10,OK,"locality,political"
2380,GEOMETRIC_CENTER,"Chemin de la Freide, 74540 Cusy, France",ChIJDzJAktqYi0cR7_GkzGOPHYE,FREIDES,45.7758935,6.0174484,1,74540,OK,route
2381,APPROXIMATE,"Freidorf, Timișoara, Romania",ChIJTXqsy95cRUcR2pdzIKL8xm8,FREIDORF,45.7239954,21.1709882,1,,OK,"neighborhood,political"
2382,,,,FREIKE,,,0,,ZERO_RESULTS,
2383,,,,FREIKI,,,0,,ZERO_RESULTS,
2384,APPROXIMATE,"Bački Gračac, Serbia",ChIJk1sfOTahXEcR8ag5O9WIPBY,FRELIPOVA,45.5843966,19.3251061,1,,OK,"locality,political"
2385,,,,FRELJIN,,,0,,ZERO_RESULTS,
2386,,,,FREMUDE,,,0,,ZERO_RESULTS,
2387,ROOFTOP,"Frenze Hall Cottage, Dark Ln, Scole, Diss IP21 4EY, UK",ChIJ-1Va-GnA2UcRNshEQDbpZ-Y,FRENZE,52.3765767,1.1441244,2,IP21 4EY,OK,premise
2388,,,,FRESHTAR,,,0,,ZERO_RESULTS,
2389,ROOFTOP,"St. Georgener Str. 7, 79111 Freiburg im Breisgau, Germany",ChIJM5l6GCQbkUcRCmNfEfr5Y9U,FRESIT,47.9883582,7.8001589,1,79111,OK,"establishment,point_of_interest"
2390,,,,FREYDES,,,0,,ZERO_RESULTS,
2391,,,,FRHOBRAAN,,,0,,ZERO_RESULTS,
2392,,,,FRISTAVA,,,0,,ZERO_RESULTS,
2393,APPROXIMATE,"Friuli-Venezia Giulia, Italy",ChIJ67q-XqQzekcRgHyQFYcJBwE,FRIULI,46.2259177,13.1033646,1,,OK,"administrative_area_level_1,political"
2394,APPROXIMATE,"Kruševac, Serbia",ChIJf0BKY_GHVkcRnIlDK6Quve4,FRKASEVAC,43.5757545,21.331051,1,,OK,"locality,political"
2395,,,,FROAVITICA,,,0,,ZERO_RESULTS,
2396,,,,FROGIR,,,0,,ZERO_RESULTS,
2397,,,,FRPUJA,,,0,,ZERO_RESULTS,
2398,ROOFTOP,"Taniman, Pasig, Metro Manila, Philippines",ChIJzVaJ4Qu4lzMR7G8XzcKxm38,FRUEVEC,14.5978754,121.096677,1,,OK,"establishment,point_of_interest,premise"
2399,ROOFTOP,"11945 San Jose Blvd # 400, Jacksonville, FL 32223, USA",ChIJd6jENsTO5YgR-IagOZY9U4s,FSEKINE,30.1531882,-81.63173189999999,1,32223,OK,"doctor,establishment,health,point_of_interest"
2400,GEOMETRIC_CENTER,"Nassar, Ad Doqi, Giza Governorate, Egypt",ChIJZaABPcVGWBQRxDxkXjABh_I,FTAB NASSAR,30.0295357,31.2040715,1,,OK,route
2401,GEOMETRIC_CENTER,"Nassar, Banha, Al Qalyubia Governorate, Egypt",EjHZhti12KfYsdiMINio2YbZh9in2Iwg2KfZhNmC2YTZitmI2KjZitip2Iwg2YXYtdix,FTAH NASSAR,30.4801487,31.1952335,2,,OK,route
2402,GEOMETRIC_CENTER,"Abd El-Fattah Nassar, Al Izab, Ash Sharabeyah, Cairo Governorate, Egypt",ChIJr2b-BQtAWBQRPnqJA1haF2M,FTTAH NESSAR,30.0918629,31.259034,1,,OK,route
2403,,,,FUBOG,,,0,,ZERO_RESULTS,
2404,,,,FUCHSELSDORF,,,0,,ZERO_RESULTS,
2405,,,,FUECHELSDOR,,,0,,ZERO_RESULTS,
2406,,,,FUEDARA,,,0,,ZERO_RESULTS,
2407,,,,FUERCHELSDOR,,,0,,ZERO_RESULTS,
2408,APPROXIMATE,"Fürstenfeld, Austria",ChIJeRTUpy77bkcRgK-2Zlnp_bY,FUERTENFELD,47.04795,16.08013,1,,OK,"locality,political"
2409,,,,FUETEK,,,0,,ZERO_RESULTS,
2410,,,,FUGWEHIR,,,0,,ZERO_RESULTS,
2411,,,,FUHENLNE,,,0,,ZERO_RESULTS,
2412,,,,FUIDARA,,,0,,ZERO_RESULTS,
2413,APPROXIMATE,"Fulga, Romania",ChIJd7pgGQgrskAR4XIG1b9etGU,FULGA,44.883333,26.433333,1,,OK,"locality,political"
2414,ROOFTOP,"12951 N 105 E, Idaho Falls, ID 83401, USA",ChIJAYgQE1emK4cRSPfMKjmq9Bs,FULOA,33.448563,-111.798857,1,83401,OK,"establishment,general_contractor,point_of_interest"
2415,,,,FULOG,,,0,,ZERO_RESULTS,
2416,APPROXIMATE,"89160 Fulvy, France",ChIJazKtChrf7UcR8GINszTOCQQ,FULVA,47.741721,4.171323,1,89160,OK,"locality,political"
2417,ROOFTOP,"Dieselstraße 11, 85757 Karlsfeld, Germany",ChIJe1vdw6twnkcRWxZwu4WWp40,FURGELD,48.22867,11.48509,1,85757,OK,"establishment,point_of_interest"
2418,,,,FURIANISCH,,,0,,ZERO_RESULTS,
2419,,,,FURJACI,,,0,,ZERO_RESULTS,
2420,APPROXIMATE,"Furjanići, Croatia",ChIJjZnqodtIZEcRgXWtAPU8lPI,FURJANICI,45.65111350000001,15.4348402,1,,OK,"locality,political"
2421,,,,FURKARCE,,,0,,ZERO_RESULTS,
2422,,,,FURNISA,,,0,,ZERO_RESULTS,
2423,,,,FUTCK,,,0,,ZERO_RESULTS,
2424,APPROXIMATE,"Futog, Serbia",ChIJZUOYxYUNW0cRo5cqc_WP3RE,FUTOG,45.2419366,19.7159502,1,,OK,"locality,political"
2425,ROOFTOP,"4303 Jefferson St, Kansas City, MO 64111, USA",ChIJVwXERs_vwIcRIgbXmewwuhI,FUTOJ,39.049456,-94.594473,1,64111,OK,"establishment,furniture_store,home_goods_store,lodging,point_of_interest,store"
2426,,,,FUTONOVUG,,,0,,ZERO_RESULTS,
2427,ROOFTOP,"Ulitsa Volkova, 60/12, Kazan, Respublika Tatarstan, Russia, 420012",ChIJGW1cEQutXkERJoVB56aBixc,FUTOV,55.785891,49.144559,2,420012,OK,"establishment,point_of_interest"
2428,ROOFTOP,"15 W Division St, Chicago, IL 60610, USA",ChIJy7TX6U_TD4gR7OqCgcechU0,G(ILEG),41.9037414,-87.6290111,1,60610,OK,"establishment,night_club,point_of_interest"
2429,GEOMETRIC_CENTER,"Bushehr Province, Khormoj, Basij Blvd, Iran",ChIJXTJY7jxisz8RwlgClyC2Zdo,G. BASIJE,28.6491759,51.3761492,9,,OK,route
2430,APPROXIMATE,"Bela Crkva, Serbia",ChIJ4zmrlJpaUEcR6BTaBx7mEjA,G. BELACRKVA,44.90182129999999,21.4232908,2,,OK,"locality,political"
2431,APPROXIMATE,"Dolac, Bosnia and Herzegovina",ChIJVXED89n_XkcRwyn32WiqluQ,G. DOLAC,44.220406,17.6714217,1,,OK,"locality,political"
2432,GEOMETRIC_CENTER,"3172 Walker Lee Drive, Los Alamitos, CA 90720, Rossmoor, CA 90720, United States",ChIJS8dSUE0u3YARF7Q-p0Hye9U,G. DOLAS,33.7810503,-118.0777231,1,90720,OK,"establishment,health,point_of_interest"
2433,ROOFTOP,"1540 G St, Arcata, CA 95521, USA",ChIJUxtWQxJX0VQRbB3JhyDCAqU,G. DOLCE,40.87392690000001,-124.0837828,1,95521,OK,"electronics_store,establishment,food,home_goods_store,movie_rental,point_of_interest,store"
2434,ROOFTOP,"Horiguchi-117-22 Misawa, Misawa-shi, Aomori-ken 033-0022, Japan",ChIJHWfeZGJem18REvKv4tczkZc,G. HOMAC,40.6763792,141.381642,1,033-0022,OK,"establishment,home_goods_store,point_of_interest,store"
2435,APPROXIMATE,"Gornji Humac, Croatia",ChIJV0VwF4mPShMRHm52R6wwX3w,G. HUMAC,43.2982167,16.7211704,1,,OK,"locality,political"
2436,GEOMETRIC_CENTER,"Humec, 1331 Dolenja vas, Slovenia",ChIJW8Xo7HzoZEcRIrMQK9fdlF4,G. HUMEC,45.7026755,14.7554673,1,1331,OK,route
2437,,,,G. KOSING,,,0,,ZERO_RESULTS,
2438,,,,G. KUMAC,,,0,,ZERO_RESULTS,
2439,APPROXIMATE,Lebanon,ChIJraoihAIXHxURcPkAbAk0fcw,G. LIBANO,33.854721,35.862285,1,,OK,"country,political"
2440,APPROXIMATE,"Gallipoli, 17500 Gelibolu/Çanakkale, Turkey",ChIJ3Rcw8BJvsRQR12lzaobLBvs,G. LIBOLU,40.4139849,26.669997,1,17500,OK,"locality,political"
2441,ROOFTOP,"62910 Peerless Ct, Bend, OR 97701, USA",ChIJx81XiErPuFQR6h5KxBBGaHo,G. MUZLYS,44.0841816,-121.2912598,2,97701,OK,"car_repair,establishment,point_of_interest,store"
2442,,,,G. TESKOVODA,,,0,,ZERO_RESULTS,
2443,APPROXIMATE,Lebanon,ChIJraoihAIXHxURcPkAbAk0fcw,G.LIBANA,33.854721,35.862285,1,,OK,"country,political"
2444,GEOMETRIC_CENTER,"Gabade St, Bulawayo, Zimbabwe",ChIJbyVoT31NtR4R83gvctf91JQ,GABADE,-20.147154,28.4853886,1,,OK,route
2445,ROOFTOP,"No. 21, Lane 113, Section 3, Minsheng East Road, Songshan District, Taipei City, Taiwan 105",ChIJl2thpeWrQjQR6-xtBFEkoHI,GABEE,25.0592401,121.546233,1,105,OK,"cafe,establishment,food,point_of_interest,store"
2446,APPROXIMATE,"9220 Gaberje, Slovenia",ChIJY2h5RVtKb0cRgqmHeO0T0FE,GABERJE,46.5517964,16.410323,1,9220,OK,"locality,political"
2447,APPROXIMATE,Gabon,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,GABON,-0.803689,11.609444,1,,OK,"country,political"
2448,APPROXIMATE,"Gaboš, Croatia",ChIJTfbyhoDzXEcRAGGC-iRzQN4,GABOS,45.352458,18.7362616,1,,OK,"locality,political"
2449,,,,GABRESKA GEMA,,,0,,ZERO_RESULTS,
2450,APPROXIMATE,"8296 Gabrijele, Slovenia",ChIJJ2VC5koPZUcRsIx75lUjXos,GABRIJELE,45.9786704,15.1723705,1,8296,OK,"locality,political"
2451,ROOFTOP,"Technikos g. 7, Kaunas 51209, Lithuania",ChIJcf-iGjwY50YRJcS5iQs48-E,GABRILE,54.9100429,24.010486,1,51209,OK,"establishment,point_of_interest"
2452,APPROXIMATE,"Gabrili, Croatia",ChIJT7G6iqsTTBMRPdChGieZVcc,GABRILI,42.57515,18.2877412,1,,OK,"locality,political"
2453,APPROXIMATE,"49218, Gabrovec, Croatia",ChIJoempbyySZUcRHnWBC61yPQw,GABROVCE,46.1654679,15.7135883,1,49218,OK,"locality,political"
2454,,,,GACISPE,,,0,,ZERO_RESULTS,
2455,,,,GACOVEK,,,0,,ZERO_RESULTS,
2456,APPROXIMATE,"Gadh, Gujarat 385515, India",ChIJE4UdTYaTXDkRu_quNRYjvTY,GAD,24.1285235,72.2714828,1,385515,OK,"locality,political"
2457,GEOMETRIC_CENTER,"Gadac Rd, Hargeisa, Somalia",ChIJ2Z_RK2WVKBYRQBHQs5LFNvw,GADINIE,9.564632999999999,44.1032944,2,,OK,route
2458,APPROXIMATE,"91017 Gadir TP, Italy",ChIJ40eBjgCpHBMRcXIynSoECyY,GADIR,36.8120638,12.0250643,2,91017,OK,"locality,political"
2459,ROOFTOP,"126 W 13th St, New York, NY 10011, USA",ChIJDRP5JJZZwokR67scSsTR4jY,GADISCA,40.7371073,-73.9986308,1,10011,OK,"establishment,food,point_of_interest,restaurant"
2460,,,,GADOJBRA,,,0,,ZERO_RESULTS,
2461,ROOFTOP,"Jalan Pesanggrahan Raya No.4 B, RT.1/RW.3, Meruya Utara, Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",ChIJh1QC_Rb3aS4R8CKpJaH8koE,GAFA,-6.195511400000001,106.7557067,1,11610,OK,"establishment,point_of_interest"
2462,ROOFTOP,"281 Clarence St, Sydney NSW 2000, Australia",ChIJp0e-oz6uEmsRU8skIj_i3r4,GAFFA,-33.87237,151.2055384,1,2000,OK,"art_gallery,cafe,establishment,food,point_of_interest,store"
2463,,,,GAFRON,,,0,,ZERO_RESULTS,
2464,,,,GAHOVIC,,,0,,ZERO_RESULTS,
2465,APPROXIMATE,"Bosansko Grahovo, Bosnia and Herzegovina",ChIJU-T9yVpqYEcRHxIXSFvjsGs,GAHOVO,44.1790899,16.362569,1,,OK,"locality,political"
2466,APPROXIMATE,"61029 Santo Stefano di Gaifa PU, Italy",ChIJB0_-9Kr4LBMRQ-imnMbKmQM,GAIFA,43.6902109,12.710819,1,61029,OK,"locality,political"
2467,APPROXIMATE,"32-020 Gaj, Poland",ChIJ_9KMpvdnFkcRvbbIpZ7yAwg,GAJ,49.96280369999999,19.894536,3,32-020,OK,"locality,political"
2468,,,,GAJDOBEN,,,0,,ZERO_RESULTS,
2469,APPROXIMATE,"Gajdobra, Serbia",ChIJzXgDBL5lW0cRAuViKjIpGkU,GAJDOBRA,45.3629493,19.4449873,1,,OK,"locality,political"
2470,GEOMETRIC_CENTER,"Triq Ta Gajdoru, Ix-Xagħra, Malta",ChIJLW1J2Ce1DxMRF5uavl9xspo,GAJDORLO,36.0543392,14.2742197,1,,OK,route
2471,APPROXIMATE,"2272 Gajevci, Slovenia",ChIJbULGFShcb0cRTXbLvTIm_rI,GAJEVCI,46.3965796,16.0172511,1,2272,OK,"locality,political"
2472,GEOMETRIC_CENTER,"Awlad Bahig, Markaz Gerga, Sohag Governorate, Egypt",ChIJmYbNnw1OTxQRqoQ5WMN9Bew,GAKOB,26.367977,31.830594,1,,OK,"establishment,mosque,place_of_worship,point_of_interest"
2473,APPROXIMATE,"Ga-Kobo, South Africa",ChIJj_9lY20bxx4RPDLXR-_5M24,GAKOBO,-23.6306287,29.3039794,2,,OK,"locality,political"
2474,ROOFTOP,"Quellenweg 8, 83483 Bischofswiesen, Germany",ChIJR34XrjjtdkcRgdmg14caFvM,GAKOBOV,47.6498234,12.9534182,1,83483,OK,"establishment,lodging,point_of_interest"
2475,,,,GAKOF,,,0,,ZERO_RESULTS,
2476,,,,GAKOGUREK,,,0,,ZERO_RESULTS,
2477,,,,GAKORA,,,0,,ZERO_RESULTS,
2478,,,,GAKOREV,,,0,,ZERO_RESULTS,
2479,APPROXIMATE,"Gakoro Village, Uganda",ChIJIWh1WpE-3BkReGNQJRuxIRc,GAKORO,-1.2656533,29.7259536,2,,OK,"locality,political"
2480,APPROXIMATE,"Gakovo, Serbia",ChIJKUFgxO8zQ0cRBYHImorP_pQ,GAKOVA,45.9045993,19.0656051,1,,OK,"locality,political"
2481,GEOMETRIC_CENTER,"Dana Pani beach, beside Aruna Cold drink, Malad West, Erangal Gaon, Madh, Mumbai, Maharashtra 400095, India",ChIJ0Q7uecu15zsRp0skrXEMZh4,GAKOVE,19.165771,72.785737,1,400095,OK,"establishment,lodging,point_of_interest"
2482,APPROXIMATE,"Gakovo, Serbia",ChIJKUFgxO8zQ0cRBYHImorP_pQ,GAKOVO,45.9045993,19.0656051,1,,OK,"locality,political"
2483,,,,GAKOW,,,0,,ZERO_RESULTS,
2484,,,,GAKOWO,,,0,,ZERO_RESULTS,
2485,APPROXIMATE,"Gala, Fincastle, VA 24085, USA",ChIJHZRTuBXmTIgRkFiuwwK_Ks4,GALA,37.6887409,-79.80921359999999,1,24085,OK,"colloquial_area,political"
2486,APPROXIMATE,"Galata, 34421 Beyoğlu/İstanbul, Turkey",ChIJNUd2AOe5yhQR22DbbicTHuA,GALATA,41.02616039999999,28.97345709999999,1,34421,OK,"neighborhood,political"
2487,APPROXIMATE,"Galați, Romania",ChIJtcTyieXetkARK3AtJS8011M,GALATI,45.4353208,28.0079945,1,,OK,"locality,political"
2488,,,,GALEIN,,,0,,ZERO_RESULTS,
2489,GEOMETRIC_CENTER,"R. do Galgaro, 6360-103, Portugal",ChIJkYahUQTDPA0Rhd64NbTSHTw,GALGARO,40.5878303,-7.4887916,1,6360-103,OK,route
2490,,,,GALGEVO,,,0,,ZERO_RESULTS,
2491,,,,GALI BOLON,,,0,,ZERO_RESULTS,
2492,APPROXIMATE,"Galicia, Spain",ChIJaxUIiYZ8Lg0RQpaMEzB5rOE,GALICIA,42.5750554,-8.1338558,1,,OK,"administrative_area_level_1,political"
2493,APPROXIMATE,"Arab Galli Area, Hyder Bagh, Dashmesh Nagar, Harsh Nagar, Nanded, Maharashtra 431604, India",ChIJ0-JzODHW0TsRP7xA4r5aO1Q,GALIE ARABE,19.1432694,77.32490430000001,1,431604,OK,"neighborhood,political"
2494,APPROXIMATE,"11-200 Galiny, Poland",ChIJoVsJZbVb4kYRiwZaZ7ulPSw,GALIN,54.1611055,20.8285031,1,11-200,OK,"locality,political"
2495,APPROXIMATE,"Gallipoli, 17500 Gelibolu/Çanakkale, Turkey",ChIJ3Rcw8BJvsRQR12lzaobLBvs,GALIPOLI,40.4139849,26.669997,2,17500,OK,"locality,political"
2496,APPROXIMATE,"Gallipoli, 17500 Gelibolu/Çanakkale, Turkey",ChIJ3Rcw8BJvsRQR12lzaobLBvs,GALIPOLIE,40.4139849,26.669997,2,17500,OK,"locality,political"
2497,APPROXIMATE,"Gallipolis, OH 45631, USA",ChIJi_TMntomRogRiCRzEpnxyGY,GALIPOLIS,38.809803,-82.2023691,1,45631,OK,"locality,political"
2498,GEOMETRIC_CENTER,"Gallic Ct, El Paso, TX 79925, USA",ChIJHbPf0N9a54YRIx7EmzAvfII,GALLCI,31.7845325,-106.3695942,2,79925,OK,route
2499,APPROXIMATE,"Gallipoli, 17500 Gelibolu/Çanakkale, Turkey",ChIJ3Rcw8BJvsRQR12lzaobLBvs,GALLIPOLI,40.4139849,26.669997,2,17500,OK,"locality,political"
2500,APPROXIMATE,"Gallipoli Peninsula, 17500 Pazarlı Köyü/Gelibolu/Çanakkale, Turkey",ChIJUTMxdrB0sRQRkIPgfM5fAwY,GALLIPOLIE,40.3333333,26.5,1,17500,OK,"establishment,natural_feature"
2501,APPROXIMATE,"Gallipolis, OH 45631, USA",ChIJi_TMntomRogRiCRzEpnxyGY,GALLIPOLIS,38.809803,-82.2023691,1,45631,OK,"locality,political"
2502,,,,GALOVCI,,,0,,ZERO_RESULTS,
2503,APPROXIMATE,"Galović, Serbia",ChIJq1vKC_OAWUcRsLTzPDRQrrQ,GALOVIC,44.4759325,19.5983902,1,,OK,"locality,political"
2504,APPROXIMATE,"Galović Selo, Croatia",ChIJO3T3mzcUZEcRx_l-OH-REdY,GALOVICSELA,45.4123811,15.4750833,1,,OK,"locality,political"
2505,APPROXIMATE,"Galović Selo, Croatia",ChIJO3T3mzcUZEcRx_l-OH-REdY,GALOVICVELO,45.4123811,15.4750833,1,,OK,"locality,political"
2506,,,,GALOVICZ,,,0,,ZERO_RESULTS,
2507,ROOFTOP,"250 Hyundai Blvd, Montgomery, AL 36105, USA",ChIJ93cJFkd-jogRRGQ1UV62pSw,GALOVIS,32.2778682,-86.310992,1,36105,OK,"car_repair,establishment,point_of_interest"
2508,,,,GALUBOVEI,,,0,,ZERO_RESULTS,
2509,APPROXIMATE,"Gama, MS 39044, USA",ChIJP9cLwzgiKIYRs7xkDsUNay8,GAMA,32.0223764,-90.0917508,1,39044,OK,"colloquial_area,political"
2510,GEOMETRIC_CENTER,"1211 Ljubljana - Šmartno, Slovenia",ChIJtfYYaa_MekcRxYu7wr63wM0,GAMELJNE,46.1268015,14.4970666,1,1211,OK,"bus_station,establishment,point_of_interest,transit_station"
2511,,,,GAMILJAN,,,0,,ZERO_RESULTS,
2512,APPROXIMATE,"9231 Gančani, Slovenia",ChIJ4Yyn2VI4b0cRvwWFj6c32D4,GANCANI,46.629851,16.2457353,1,9231,OK,"locality,political"
2513,,,,GANCANICH,,,0,,ZERO_RESULTS,
2514,APPROXIMATE,"Gans, OK, USA",ChIJuzEhJihCyocRpfbUPy062Bk,GANS,35.3876055,-94.694688,2,,OK,"locality,political"
2515,ROOFTOP,"4400 Wyoming St, Kansas City, MO 64111, USA",ChIJA_x5oDTuwIcRADYu1R7KleA,GARABED,39.0480779,-94.60489690000001,1,64111,OK,"church,establishment,place_of_worship,point_of_interest"
2516,,,,GARAHOR,,,0,,ZERO_RESULTS,
2517,APPROXIMATE,"Gârceni, Romania",ChIJm8dnqsGGykARq-Mu6O7vQyg,GARCENI,46.754222,27.3060575,1,,OK,"locality,political"
2518,,,,GARCOVA,,,0,,ZERO_RESULTS,
2519,ROOFTOP,"448 N Main St, Oshkosh, WI 54901, USA",ChIJgWjpy_LrA4gR0nn0oY1NS2s,GARDINAS,44.0191684,-88.5371943,1,54901,OK,"bar,establishment,food,point_of_interest,restaurant"
2520,APPROXIMATE,"Gardun, Croatia",ChIJkaa8OU-lShMR6gqkT6m00Lc,GARDUN,43.6075817,16.7143402,1,,OK,"locality,political"
2521,,,,GAREINCI,,,0,,ZERO_RESULTS,
2522,,,,GARENTZI,,,0,,ZERO_RESULTS,
2523,APPROXIMATE,"43280, Garešnica, Croatia",ChIJI2_BrzioZ0cRR7-XXnswUNA,GARESNICA,45.5742455,16.9407742,1,43280,OK,"locality,political"
2524,APPROXIMATE,"Garfa, Kolkata, West Bengal, India",ChIJi_QkTzhxAjoRgEm8IVwa-6s,GARFA,22.5050719,88.3771495,1,,OK,"political,sublocality,sublocality_level_1"
2525,APPROXIMATE,"Garica, Croatia",ChIJN0MQWTpwY0cRhQsHd7k7NRg,GARICA,45.087736,14.6137761,1,,OK,"locality,political"
2526,APPROXIMATE,"Garica, Croatia",ChIJN0MQWTpwY0cRhQsHd7k7NRg,GARICAN,45.087736,14.6137761,1,,OK,"locality,political"
2527,,,,GARIECAN,,,0,,ZERO_RESULTS,
2528,GEOMETRIC_CENTER,"R. Natalino Garife - Vila Assunção, Santo André - SP, Brazil",ChIJ-T8IqGZCzpQRfxM5J3Pfm5A,GARIFE,-23.6699063,-46.5307837,1,09190,OK,route
2529,ROOFTOP,"79 Rue de Rome, 13006 Marseille, France",ChIJS1vdsrvAyRIRXxoHCnTiSk0,GARIPOLI,43.2925001,5.3801859,2,13006,OK,"establishment,point_of_interest"
2530,,,,GARIU,,,0,,ZERO_RESULTS,
2531,ROOFTOP,"224 Caleb Way, Byron, GA 31008, USA",ChIJe_wj12Hm84gRa_H2VsaIf2I,GARMANEC,32.6294436,-83.72118909999999,1,31008,OK,"establishment,point_of_interest"
2532,APPROXIMATE,"Gary, 46500 Issendolus, France",ChIJV9J3fLjerBIRwYM_Wo7o-8s,GARYONLO,44.750501,1.772947,2,46500,OK,"colloquial_area,political"
2533,APPROXIMATE,"Garz, Germany",ChIJpa3SOu9uq0cRUK2EregaJQQ,GARZ,54.2935899,13.3797663,1,,OK,"locality,political"
2534,,,,GARZOUM,,,0,,ZERO_RESULTS,
2535,,,,GASCAVA,,,0,,ZERO_RESULTS,
2536,,,,GASCHINZE,,,0,,ZERO_RESULTS,
2537,,,,GASCONICA,,,0,,ZERO_RESULTS,
2538,APPROXIMATE,"Gašinci, Croatia",ChIJX4SMnhqqXUcRw9MDhtIgbNo,GASINCI,45.331376,18.3096294,1,,OK,"locality,political"
2539,,,,GASINSI,,,0,,ZERO_RESULTS,
2540,APPROXIMATE,"Gašnica, Bosnia and Herzegovina",ChIJJS4wcblDZ0cReUy6KrL7BE0,GASNICI,45.17279140000001,17.0868597,1,,OK,"locality,political"
2541,APPROXIMATE,"09-500 Gaśno, Poland",ChIJcdRnwBmHG0cRMMA5nKMSrRk,GASNIEI,52.4274417,19.5055054,1,09-500,OK,"locality,political"
2542,APPROXIMATE,"51302, Gašparci, Croatia",ChIJgZDb6keSZEcRiFImPFCIsxo,GASPARCI,45.5061825,14.7808338,1,51302,OK,"locality,political"
2543,APPROXIMATE,"Hat', Zakarpats'ka oblast, Ukraine, 90231",ChIJv6chU1pROEcROCcJx5LLCX8,GAT,48.3125101,22.643162,4,90231,OK,"locality,political"
2544,APPROXIMATE,"Ghata, Haryana, India",ChIJKfxXYfghDTkR_PAlxWvXSro,GATA,28.4210843,77.11088529999999,2,,OK,"locality,political"
2545,,,,GAUCANI,,,0,,ZERO_RESULTS,
2546,ROOFTOP,"355 Remington Blvd, Bolingbrook, IL 60440, USA",ChIJZdDJqotbDogRW6oOXIDpsJM,GAUDIAN,41.682932,-88.078188,2,60440,OK,"establishment,point_of_interest"
2547,GEOMETRIC_CENTER,"Bidarahalli Main Road, Cheemasandra, Bidrahalli, Karnataka 560049, India",ChIJZwxfB3YQrjsRxRKVDw2ReK4,GAURIS,13.0630858,77.7165861,2,560049,OK,"establishment,point_of_interest"
2548,APPROXIMATE,"Gauzin, 40190 Saint-Cricq-Villeneuve, France",ChIJeddbHrjdVQ0R2Opzripyqw4,GAUZINA,43.88695,-0.3276549,1,40190,OK,"colloquial_area,political"
2549,APPROXIMATE,"Gavà, Barcelona, Spain",ChIJi7bv1dGCpBIRkAekIeD6AAQ,GAVA,41.2987914,1.9930466,1,,OK,"administrative_area_level_4,political"
2550,APPROXIMATE,"43280, Garešnica, Croatia",ChIJI2_BrzioZ0cRR7-XXnswUNA,GAWESNICA,45.5742455,16.9407742,1,43280,OK,"locality,political"
2551,GEOMETRIC_CENTER,"Kent Ln, Kampala, Uganda",ChIJQXsX3q27fRcRguhM8YaHHwQ,GAWOWO,0.3438387,32.5919432,1,,OK,"establishment,point_of_interest"
2552,APPROXIMATE,"Gakovo, Serbia",ChIJKUFgxO8zQ0cRBYHImorP_pQ,GAXOVO,45.9045993,19.0656051,1,,OK,"locality,political"
2553,APPROXIMATE,"27600 Gaillon, France",ChIJ4wWVkTUy4UcR-rUKlpzA19U,GAYONH,49.160734,1.33341,1,27600,OK,"locality,political"
2554,APPROXIMATE,Gaza Strip,ChIJqViyBEGE_RQR5-hLGUux3P0,GAZA,31.3546763,34.3088255,1,,OK,"administrative_area_level_1,political"
2555,,,,GAZI AIUTAT,,,0,,ZERO_RESULTS,
2556,APPROXIMATE,"Gazyr', Krasnodar Krai, Russia, 353110",ChIJtWhiob_n-kARsAq4lWhLvNk,GAZIR,45.7505275,39.9348706,1,353110,OK,"locality,political"
2557,ROOFTOP,"2 W 17th St, New York, NY 10011, USA",ChIJ2xg3_IVZwokRFCQU9lhaqls,GAZODO,40.7380746,-73.9929571,1,10011,OK,"establishment,point_of_interest"
